predicted_y
6.3582335
7.0973835
5.9966345
6.332503
5.0497265
7.127953
7.0171514
7.1289697
6.526458
6.377988
6.3792267
5.564217
6.457887
5.706099
6.3982
7.613189
6.660443
6.576101
6.335178
6.477179
6.5417967
6.9087744
6.09325
5.6555657
6.6211963
7.2729387
6.156938
6.487842
5.174306
6.9343953
6.36873
7.1492834
6.905379
6.649296
6.2567434
5.577515
6.2415996
6.0524087
6.3964596
7.839089
6.7970066
7.1129246
6.8678226
6.3375196
6.4912243
6.5705523
6.4494147
6.0178986
5.9390445
5.6727796
5.7718
5.4158397
6.2918205
6.6569824
6.2490444
6.4392495
6.147699
6.261558
6.3580494
5.459448
6.69508
6.092819
6.099196
6.433326
6.817261
6.438395
6.5575724
7.3694477
7.355938
7.487569
6.496791
6.136218
6.027753
6.512785
6.317203
6.205827
5.5850687
7.350476
6.549106
6.907253
6.953339
6.8586903
6.48886
5.3705707
7.237354
6.1064787
6.556471
7.208161
5.7508183
6.3222175
6.7306304
7.9851933
7.048228
7.9134293
6.727644
7.0574346
6.1298165
6.4732604
6.5561266
6.3076706
5.66969
7.2201366
6.509951
7.523037
7.0403633
7.172134
6.8158407
6.0174885
6.893356
6.8119993
7.0524416
7.470938
6.939263
7.0336866
7.6738634
8.2539425
7.4002633
7.743991
7.275384
7.673855
6.593972
7.136012
6.618003
6.614702
5.591674
7.2104387
6.9231267
7.3194604
7.746281
7.6848817
6.9684486
6.4677777
6.4495726
7.1738734
7.492804
7.534367
6.822077
7.163102
7.4942603
7.9240665
7.687894
8.296642
7.195006
7.22101
6.288211
7.320684
6.5057073
6.5459266
6.21693
7.4896903
6.543723
7.043551
7.50091
7.643193
7.2043233
5.963404
7.443958
7.5320473
7.191817
7.9951468
7.3156815
7.2786713
7.220078
7.4647813
7.946322
8.244149
7.1692343
6.835322
6.4039783
6.970692
6.4444256
6.685544
6.373555
7.312254
7.015164
7.1244025
7.5908985
7.6868052
6.857458
6.2386217
7.9766006
7.351795
6.8408046
8.110237
7.915619
6.7667933
7.76416
7.5291533
7.7377825
7.9249773
7.1688786
7.058388
6.5672965
6.8681316
6.6898775
6.591905
6.5336714
7.0362363
7.214566
7.1243286
7.912323
7.551127
6.6757874
6.114848
7.9852962
6.910174
6.761998
7.7956223
7.4695554
6.5903683
7.4686346
7.673892
7.8008895
8.169123
7.1436124
6.800547
6.5933976
6.982933
6.6347136
6.69154
6.2430863
7.521231
7.022243
7.0163097
7.7740164
7.6692123
7.3217793
6.1595693
8.230362
7.18814
6.9989934
7.887442
7.4393806
7.1565084
7.5374937
8.377722
8.260394
8.828169
7.0776463
7.880724
5.894685
6.9797697
6.097868
6.5473065
7.440054
6.7626066
7.2272315
7.33111
7.4258914
7.022014
6.4996986
6.5045147
8.155747
6.968218
6.575657
7.6274366
7.4458294
6.5738316
7.2331896
7.9764347
7.7727566
8.097963
7.3588085
7.940036
6.5514035
6.857466
6.451422
6.6385164
5.7153544
7.861717
6.937656
7.298107
7.4563093
7.918557
7.4299154
6.493833
7.249788
6.6672344
7.4526296
7.839558
7.5114036
7.372966
7.49369
7.567965
7.56976
8.0604
7.559708
7.383036
6.8690643
7.1511517
6.769987
6.800539
5.9123755
7.813035
6.904164
6.935537
8.149298
7.915263
7.2165728
6.3356056
7.8607383
7.220638
6.662868
7.516168
7.751752
7.098166
7.2721105
8.643066
8.284709
8.8124
6.9176297
8.171865
6.8305445
7.1403737
6.878992
6.7969556
5.5830765
7.6377788
6.8302264
7.126279
7.893821
7.430469
7.0835733
6.2533293
7.9264035
7.0938563
6.549713
7.779053
7.536881
7.238524
7.2988234
8.330808
8.325043
8.731647
7.0438485
7.993585
6.5634685
6.434872
6.481061
6.1582193
6.922584
6.9997354
6.820383
7.001845
7.7901473
7.4837303
6.779562
6.048738
7.9638567
7.1195235
6.6234837
7.284295
7.585822
6.6535726
7.366306
8.599569
8.2371
8.606707
7.2923098
8.05566
6.0051813
6.444933
6.6791964
5.9091578
6.538558
7.2351956
7.0722737
7.285546
7.6424575
7.6470866
6.969894
6.7823334
6.9828725
7.0635786
6.1558833
7.040881
7.9195967
6.6590443
7.1600356
8.746667
8.040324
8.97175
7.179091
8.467
6.6282573
6.8429136
6.964022
6.875957
5.8168945
6.8706055
6.23256
6.8437233
8.044101
7.543431
6.8864202
6.2395854
7.395802
7.4352107
6.4317503
7.4220233
7.447699
6.7607746
7.4726024
8.277308
7.944086
8.415622
7.0589185
7.0451655
6.9771748
7.465218
6.8019714
6.8402267
4.558915
7.24122
6.724785
7.1034393
7.9802732
7.3267035
7.336433
6.0252867
7.5255857
7.2523165
7.1805387
8.31549
6.938949
7.387155
7.528988
7.646138
8.007209
8.2574005
7.2740135
7.6460404
6.887318
7.05593
6.7331142
6.761567
5.2888293
7.645903
6.6830926
7.6292415
7.563805
7.683604
7.5616565
5.9885006
8.247005
7.2671375
6.8564014
8.042549
7.711398
7.0930843
7.5339155
7.8264437
7.8827
8.137567
7.0112724
7.2650495
5.745421
6.271739
5.7533803
6.16688
7.2800107
6.758998
7.1466484
7.410508
7.676041
6.692442
6.3770633
6.2196975
8.424652
6.9803176
6.508379
7.0017195
6.951731
6.2418146
7.180221
8.046004
7.608224
8.372269
7.917058
7.8031583
5.6789203
5.773057
5.8402805
5.9922767
6.8578296
5.881132
6.6402845
6.236517
6.4613104
6.133338
6.411169
5.875318
6.8120227
6.6788244
6.1437225
7.2121196
7.649576
5.9626374
6.4684143
7.7066655
7.035562
7.3429523
6.539435
6.530566
6.1353316
5.950181
6.2163663
6.131184
5.130255
6.626668
6.1503253
6.707853
6.608758
6.7916565
5.6786904
5.3397894
5.946926
5.858915
6.6945176
6.624667
6.5085073
6.759533
6.6245933
5.016534
6.0261574
6.2323647
5.6322117
6.245382
5.8251905
6.1657887
6.156661
5.9313755
4.8625393
6.683894
7.273687
6.7120156
6.4929733
7.2556353
6.17545
5.574497
5.8199263
5.959234
7.1094666
7.236355
6.9959326
7.14842
6.563862
5.3247485
5.692319
5.8236785
6.195857
5.9172406
6.2040367
5.754657
6.2250195
5.7469816
5.001536
6.4521284
5.7995744
6.6322803
6.6599665
6.3701305
6.400642
5.8053355
6.557099
6.4203186
6.7746005
7.118354
6.9676204
6.7755003
6.274909
6.796889
6.5684085
6.7242956
6.3403416
6.453962
6.7927074
6.1711235
6.210018
6.2608843
5.332688
6.5307007
6.3633
6.371997
6.775565
6.5499988
5.8478727
5.810855
6.4649806
6.2474585
6.5310855
6.4557753
6.529798
6.6095443
5.992502
6.635333
6.5429544
6.896043
5.7226067
6.597385
6.1684937
5.8170567
6.4556475
6.0592656
5.6115437
6.5808535
6.109253
7.7178426
6.591387
7.361738
6.7367163
5.687885
7.5375466
6.796722
6.6488967
6.770946
7.382497
6.862748
7.4022837
7.637643
7.719582
7.868759
6.5155263
7.0123234
6.5647764
5.9344997
6.132159
5.874497
5.090367
7.283605
7.1868796
7.3662267
6.792901
6.518937
6.5628057
6.2199945
7.04052
6.7886734
6.739901
7.016415
7.2862988
6.4664755
6.381691
6.8231144
6.917177
7.6210785
6.45863
6.6790514
6.672713
6.086458
6.3846893
6.0294967
6.4322853
6.845769
6.751205
6.875884
6.7254434
6.905003
6.4913225
5.551234
6.771708
6.479569
7.1248884
7.3357415
6.724887
7.3689227
6.3908305
5.715516
6.416942
7.1096377
6.1124067
6.4956856
6.4735227
6.749436
6.7772245
6.1906066
6.0208883
7.5626125
6.928198
6.9690857
7.6181536
7.5505567
7.0658092
6.1445184
7.2632017
7.0651264
6.844796
7.8033886
7.7642846
6.887026
7.381695
8.186253
8.358082
8.574066
7.2110157
7.7625732
6.5410023
7.4354434
6.632579
6.497037
5.6176267
7.5622244
7.415204
7.069223
7.952523
7.122526
6.8123293
6.535433
6.4035416
7.037287
6.792682
8.043696
6.7463923
7.48406
7.553744
8.053672
7.7603483
8.698735
7.249418
7.7989507
6.1475644
6.9997787
6.5593343
6.381035
5.323967
8.093012
7.181389
6.7021017
7.489193
7.7296224
7.3512692
6.601287
6.719275
6.7946615
7.227571
7.7899895
6.942849
7.2862763
7.562873
8.015838
8.029092
8.32298
7.3613596
7.7673707
6.505284
6.708337
6.743239
6.5785127
5.929412
7.1136475
6.623374
6.92524
7.6087317
7.271093
6.8950367
6.0252485
7.0257053
7.2286277
6.5385156
8.007357
7.637353
7.022152
7.6475244
8.419535
7.680831
8.382092
7.1597075
8.276619
5.8423243
6.6899242
6.681259
6.201855
6.1429796
6.8127346
6.0560617
6.4876213
7.5054097
6.760078
6.643444
6.0829344
6.8556666
6.5158997
6.168255
7.5919104
7.3687305
6.632854
7.7957997
8.446023
7.6849084
9.029188
7.3568788
9.560947
5.9487715
6.2078495
6.6487722
5.999632
6.408825
6.844626
6.837473
6.844864
7.480988
6.871544
6.8786936
6.0615153
7.2862487
6.7142754
6.1200175
7.016212
7.9391212
6.7640915
7.263999
8.821172
7.833926
8.784432
7.2476645
9.054955
5.8660536
6.0035925
6.2528725
6.254323
5.423387
7.220503
7.044001
7.0375338
6.685571
6.1068635
6.387524
6.352938
6.438105
6.3471913
7.1655827
6.9394736
7.3441944
6.620554
5.930638
7.355461
7.6772842
7.565689
6.766567
5.334051
6.4266677
6.709196
6.581321
6.418559
4.8899593
7.088108
6.4888997
6.932474
6.85339
6.75959
6.9755635
5.8235493
5.386004
6.1976724
7.4106355
7.455949
6.757737
7.0130115
6.3798842
5.4326363
6.307316
5.8646965
6.663788
5.344775
7.3215523
7.530773
6.3880787
7.084631
4.853797
7.2856097
6.3837852
6.93091
7.6517353
7.0387564
6.352449
6.050905
5.7676363
5.7311153
6.4580684
7.6067176
6.6777983
7.091019
6.945872
5.9801545
6.117151
5.91463
6.1449494
5.2854276
6.6560493
6.717779
6.357136
6.101589
5.5377283
6.560576
6.21906
7.03922
6.745172
6.495492
6.3900104
5.7671833
5.7151117
5.932433
6.920725
7.8130674
6.7289886
6.6372423
6.661278
6.6431375
6.5136504
6.996144
6.4510646
5.665994
7.676193
7.5753903
6.918531
6.8646884
6.9547668
6.8531566
7.043912
8.272569
8.03136
7.0392356
7.569675
6.4430304
7.9589787
7.774049
6.173975
9.313629
8.38484
7.172484
8.482595
8.593914
8.347012
8.5644455
7.4848843
7.416397
6.5966616
6.1730514
7.1696634
6.194322
5.332262
7.0148706
7.1431365
6.5433598
6.4369993
7.2117157
6.3627634
6.1932173
5.998226
6.0405707
7.4913445
7.035114
6.5710573
7.0444436
6.8397675
4.891679
6.1279726
5.8579383
6.3402996
5.3939886
